cms_entity_name,feature_year_t,target_year_t1,claims,beneficiaries,spending,avg_spending_per_claim,avg_spending_per_beneficiary,manufacturer_count,claims_lag_1,claims_growth_yoy,beneficiaries_lag_1,beneficiary_growth_yoy,spending_lag_1,spending_growth_yoy,avg_spending_per_claim_growth,years_observed_before_t,claims_rolling_mean_2y,claims_rolling_std_2y,spending_rolling_mean_2y,is_first_observation_year,prior_shortage_count,ever_shortage_before_t,years_since_last_shortage,therapeutic_category,is_single_manufacturer,mapping_status,primary_rxcui,shortage_next_year
LEVOSIMENDAN,2021,2022,2317786.0,1108186.0,8112251.84,3.5,7.32,5.0,2235008.0,0.037,1068608.0,0.037,7822528.56,0.037,0.0,3,2276397.0,58532.89,7967390.2,0,0,0,-1,Unclassified / General,0,unique,73107,0
LEVOSIMENDAN,2022,2023,2400564.0,1147764.0,8401975.12,3.5,7.32,5.0,2317786.0,0.0357,1108186.0,0.0357,8112251.84,0.0357,0.0,4,2359175.0,58532.89,8257113.48,0,0,0,-1,Unclassified / General,0,unique,73107,0
LEVOSIMENDAN,2023,2024,2483342.0,1187342.0,8691698.4,3.5,7.32,5.0,2400564.0,0.0345,1147764.0,0.0345,8401975.12,0.0345,0.0,5,2441953.0,58532.89,8546836.76,0,0,0,-1,Unclassified / General,0,unique,73107,0
PHENTOLAMINE,2018,2019,3648232.0,568232.0,122215772.0,33.5,215.08,1.0,3648232.0,0.0,568232.0,0.0,122215772.0,0.0,0.0,0,3648232.0,0.0,122215772.0,1,0,0,-1,Unclassified / General,1,unique,8153,0
PHENTOLAMINE,2019,2020,3794161.0,590961.0,127104402.88,33.5,215.08,1.0,3648232.0,0.04,568232.0,0.04,122215772.0,0.04,0.0,1,3721196.5,103187.39,124660087.44,0,0,0,-1,Unclassified / General,1,unique,8153,0
PHENTOLAMINE,2020,2021,3940090.0,613690.0,131993033.76,33.5,215.08,1.0,3794161.0,0.0385,590961.0,0.0385,127104402.88,0.0385,0.0,2,3867125.5,103187.39,129548718.32,0,0,0,-1,Unclassified / General,1,unique,8153,0
PHENTOLAMINE,2021,2022,4086019.0,636419.0,136881664.64,33.5,215.08,1.0,3940090.0,0.037,613690.0,0.037,131993033.76,0.037,0.0,3,4013054.5,103187.39,134437349.2,0,0,0,-1,Unclassified / General,1,unique,8153,0
PHENTOLAMINE,2022,2023,4231949.0,659149.0,141770295.52,33.5,215.08,1.0,4086019.0,0.0357,636419.0,0.0357,136881664.64,0.0357,0.0,4,4158984.0,103188.09,139325980.08,0,0,0,-1,Unclassified / General,1,unique,8153,0
PHENTOLAMINE,2023,2024,4377878.0,681878.0,146658926.4,33.5,215.08,1.0,4231949.0,0.0345,659149.0,0.0345,141770295.52,0.0345,0.0,5,4304913.5,103187.39,144214610.96,0,0,0,-1,Unclassified / General,1,unique,8153,0
SERTRALINE,2018,2019,2248976.0,168976.0,61846840.0,27.5,366.01,1.0,2248976.0,0.0,168976.0,0.0,61846840.0,0.0,0.0,0,2248976.0,0.0,61846840.0,1,0,0,-1,Unclassified / General,1,unique,36437,0
SERTRALINE,2019,2020,2338935.0,175735.0,64320713.6,27.5,366.01,1.0,2248976.0,0.04,168976.0,0.04,61846840.0,0.04,0.0,1,2293955.5,63610.62,63083776.8,0,0,0,-1,Unclassified / General,1,unique,36437,0
SERTRALINE,2020,2021,2428894.0,182494.0,66794587.2,27.5,366.01,1.0,2338935.0,0.0385,175735.0,0.0385,64320713.6,0.0385,0.0,2,2383914.5,63610.62,65557650.4,0,0,0,-1,Unclassified / General,1,unique,36437,0
SERTRALINE,2021,2022,2518853.0,189253.0,69268460.8,27.5,366.01,1.0,2428894.0,0.037,182494.0,0.037,66794587.2,0.037,0.0,3,2473873.5,63610.62,68031524.0,0,0,0,-1,Unclassified / General,1,unique,36437,0
SERTRALINE,2022,2023,2608812.0,196012.0,71742334.4,27.5,366.01,1.0,2518853.0,0.0357,189253.0,0.0357,69268460.8,0.0357,0.0,4,2563832.5,63610.62,70505397.6,0,0,0,-1,Unclassified / General,1,unique,36437,0
SERTRALINE,2023,2024,2698771.0,202771.0,74216208.0,27.5,366.01,1.0,2608812.0,0.0345,196012.0,0.0345,71742334.4,0.0345,0.0,5,2653791.5,63610.62,72979271.2,0,0,0,-1,Unclassified / General,1,unique,36437,0
GABAPENTIN,2018,2019,3498861.0,418861.0,43735762.5,12.5,104.42,6.0,3498861.0,0.0,418861.0,0.0,43735762.5,0.0,0.0,0,3498861.0,0.0,43735762.5,1,0,0,-1,Unclassified / General,0,unique,25480,0
GABAPENTIN,2019,2020,3638815.0,435615.0,45485193.0,12.5,104.42,6.0,3498861.0,0.04,418861.0,0.04,43735762.5,0.04,0.0,1,3568838.0,98962.42,44610477.75,0,0,0,-1,Unclassified / General,0,unique,25480,0
GABAPENTIN,2020,2021,3778769.0,452369.0,47234623.5,12.5,104.42,6.0,3638815.0,0.0385,435615.0,0.0385,45485193.0,0.0385,0.0,2,3708792.0,98962.42,46359908.25,0,0,0,-1,Unclassified / General,0,unique,25480,0
GABAPENTIN,2021,2022,3918724.0,469124.0,48984054.0,12.5,104.42,6.0,3778769.0,0.037,452369.0,0.037,47234623.5,0.037,0.0,3,3848746.5,98963.13,48109338.75,0,0,0,-1,Unclassified / General,0,unique,25480,0
GABAPENTIN,2022,2023,4058678.0,485878.0,50733484.5,12.5,104.42,6.0,3918724.0,0.0357,469124.0,0.0357,48984054.0,0.0357,0.0,4,3988701.0,98962.42,49858769.25,0,0,0,-1,Unclassified / General,0,unique,25480,0
GABAPENTIN,2023,2024,4198633.0,502633.0,52482915.0,12.5,104.42,6.0,4058678.0,0.0345,485878.0,0.0345,50733484.5,0.0345,0.0,5,4128655.5,98963.13,51608199.75,0,0,0,-1,Unclassified / General,0,unique,25480,0
TRAMADOL,2018,2019,3602810.0,522810.0,41432315.0,11.5,79.25,3.0,3602810.0,0.0,522810.0,0.0,41432315.0,0.0,0.0,0,3602810.0,0.0,41432315.0,1,0,0,-1,Unclassified / General,0,unique,10689,0
TRAMADOL,2019,2020,3746922.0,543722.0,43089607.6,11.5,79.25,3.0,3602810.0,0.04,522810.0,0.04,41432315.0,0.04,0.0,1,3674866.0,101902.57,42260961.3,0,0,0,-1,Unclassified / General,0,unique,10689,0
TRAMADOL,2020,2021,3891034.0,564634.0,44746900.2,11.5,79.25,3.0,3746922.0,0.0385,543722.0,0.0385,43089607.6,0.0385,0.0,2,3818978.0,101902.57,43918253.9,0,0,0,-1,Unclassified / General,0,unique,10689,0
TRAMADOL,2021,2022,4035147.0,585547.0,46404192.8,11.5,79.25,3.0,3891034.0,0.037,564634.0,0.037,44746900.2,0.037,0.0,3,3963090.5,101903.28,45575546.5,0,0,0,-1,Unclassified / General,0,unique,10689,0
TRAMADOL,2022,2023,4179259.0,606459.0,48061485.4,11.5,79.25,3.0,4035147.0,0.0357,585547.0,0.0357,46404192.8,0.0357,0.0,4,4107203.0,101902.57,47232839.1,0,0,0,-1,Unclassified / General,0,unique,10689,0
TRAMADOL,2023,2024,4323372.0,627372.0,49718778.0,11.5,79.25,3.0,4179259.0,0.0345,606459.0,0.0345,48061485.4,0.0345,0.0,5,4251315.5,101903.28,48890131.7,0,0,0,-1,Unclassified / General,0,unique,10689,0
DULOXETINE,2018,2019,1694068.0,614068.0,33034326.0,19.5,53.8,5.0,1694068.0,0.0,614068.0,0.0,33034326.0,0.0,0.0,0,1694068.0,0.0,33034326.0,1,0,0,-1,Unclassified / General,0,unique,72625,0
DULOXETINE,2019,2020,1761830.0,638630.0,34355699.04,19.5,53.8,5.0,1694068.0,0.04,614068.0,0.04,33034326.0,0.04,0.0,1,1727949.0,47914.97,33695012.52,0,0,0,-1,Unclassified / General,0,unique,72625,0
DULOXETINE,2020,2021,1829593.0,663193.0,35677072.08,19.5,53.8,5.0,1761830.0,0.0385,638630.0,0.0385,34355699.04,0.0385,0.0,2,1795711.5,47915.68,35016385.56,0,0,0,-1,Unclassified / General,0,unique,72625,0
DULOXETINE,2021,2022,1897356.0,687756.0,36998445.12,19.5,53.8,5.0,1829593.0,0.037,663193.0,0.037,35677072.08,0.037,0.0,3,1863474.5,47915.68,36337758.6,0,0,0,-1,Unclassified / General,0,unique,72625,0
DULOXETINE,2022,2023,1965118.0,712318.0,38319818.16,19.5,53.8,5.0,1897356.0,0.0357,687756.0,0.0357,36998445.12,0.0357,0.0,4,1931237.0,47914.97,37659131.64,0,0,0,-1,Unclassified / General,0,unique,72625,0
DULOXETINE,2023,2024,2032881.0,736881.0,39641191.2,19.5,53.8,5.0,1965118.0,0.0345,712318.0,0.0345,38319818.16,0.0345,0.0,5,1998999.5,47915.68,38980504.68,0,0,0,-1,Unclassified / General,0,unique,72625,0
ESCITALOPRAM,2018,2019,1837754.0,757754.0,10107647.0,5.5,13.34,3.0,1837754.0,0.0,757754.0,0.0,10107647.0,0.0,0.0,0,1837754.0,0.0,10107647.0,1,0,0,-1,Unclassified / General,0,unique,321988,0
ESCITALOPRAM,2019,2020,1911264.0,788064.0,10511952.88,5.5,13.34,3.0,1837754.0,0.04,757754.0,0.04,10107647.0,0.04,0.0,1,1874509.0,51979.42,10309799.94,0,0,0,-1,Unclassified / General,0,unique,321988,0
ESCITALOPRAM,2020,2021,1984774.0,818374.0,10916258.76,5.5,13.34,3.0,1911264.0,0.0385,788064.0,0.0385,10511952.88,0.0385,0.0,2,1948019.0,51979.42,10714105.82,0,0,0,-1,Unclassified / General,0,unique,321988,0
ESCITALOPRAM,2021,2022,2058284.0,848684.0,11320564.64,5.5,13.34,3.0,1984774.0,0.037,818374.0,0.037,10916258.76,0.037,0.0,3,2021529.0,51979.42,11118411.7,0,0,0,-1,Unclassified / General,0,unique,321988,0
ESCITALOPRAM,2022,2023,2131794.0,878994.0,11724870.52,5.5,13.34,3.0,2058284.0,0.0357,848684.0,0.0357,11320564.64,0.0357,0.0,4,2095039.0,51979.42,11522717.58,0,0,0,-1,Unclassified / General,0,unique,321988,0
ESCITALOPRAM,2023,2024,2205304.0,909304.0,12129176.4,5.5,13.34,3.0,2131794.0,0.0345,878994.0,0.0345,11724870.52,0.0345,0.0,5,2168549.0,51979.42,11927023.46,0,0,0,-1,Unclassified / General,0,unique,321988,0
CITALOPRAM,2018,2019,1834964.0,754964.0,28441942.0,15.5,37.67,5.0,1834964.0,0.0,754964.0,0.0,28441942.0,0.0,0.0,0,1834964.0,0.0,28441942.0,1,0,0,-1,Unclassified / General,0,unique,2556,0
CITALOPRAM,2019,2020,1908362.0,785162.0,29579619.68,15.5,37.67,5.0,1834964.0,0.04,754964.0,0.04,28441942.0,0.04,0.0,1,1871663.0,51900.22,29010780.84,0,0,0,-1,Unclassified / General,0,unique,2556,0
CITALOPRAM,2020,2021,1981761.0,815361.0,30717297.36,15.5,37.67,5.0,1908362.0,0.0385,785162.0,0.0385,29579619.68,0.0385,0.0,2,1945061.5,51900.93,30148458.52,0,0,0,-1,Unclassified / General,0,unique,2556,0
CITALOPRAM,2021,2022,2055159.0,845559.0,31854975.04,15.5,37.67,5.0,1981761.0,0.037,815361.0,0.037,30717297.36,0.037,0.0,3,2018460.0,51900.22,31286136.2,0,0,0,-1,Unclassified / General,0,unique,2556,0
CITALOPRAM,2022,2023,2128558.0,875758.0,32992652.72,15.5,37.67,5.0,2055159.0,0.0357,845559.0,0.0357,31854975.04,0.0357,0.0,4,2091858.5,51900.93,32423813.88,0,0,0,-1,Unclassified / General,0,unique,2556,0
CITALOPRAM,2023,2024,2201956.0,905956.0,34130330.4,15.5,37.67,5.0,2128558.0,0.0345,875758.0,0.0345,32992652.72,0.0345,0.0,5,2165257.0,51900.22,33561491.56,0,0,0,-1,Unclassified / General,0,unique,2556,0
FLUOXETINE,2018,2019,4193075.0,113075.0,111116487.5,26.5,982.68,4.0,4193075.0,0.0,113075.0,0.0,111116487.5,0.0,0.0,0,4193075.0,0.0,111116487.5,1,0,0,-1,Unclassified / General,0,unique,4493,0
FLUOXETINE,2019,2020,4360798.0,117598.0,115561147.0,26.5,982.68,4.0,4193075.0,0.04,113075.0,0.04,111116487.5,0.04,0.0,1,4276936.5,118598.07,113338817.25,0,0,0,-1,Unclassified / General,0,unique,4493,0
FLUOXETINE,2020,2021,4528521.0,122121.0,120005806.5,26.5,982.68,4.0,4360798.0,0.0385,117598.0,0.0385,115561147.0,0.0385,0.0,2,4444659.5,118598.07,117783476.75,0,0,0,-1,Unclassified / General,0,unique,4493,0
FLUOXETINE,2021,2022,4696244.0,126644.0,124450466.0,26.5,982.68,4.0,4528521.0,0.037,122121.0,0.037,120005806.5,0.037,0.0,3,4612382.5,118598.07,122228136.25,0,0,0,-1,Unclassified / General,0,unique,4493,0
FLUOXETINE,2022,2023,4863967.0,131167.0,128895125.5,26.5,982.68,4.0,4696244.0,0.0357,126644.0,0.0357,124450466.0,0.0357,0.0,4,4780105.5,118598.07,126672795.75,0,0,0,-1,Unclassified / General,0,unique,4493,0
FLUOXETINE,2023,2024,5031690.0,135690.0,133339785.0,26.5,982.68,4.0,4863967.0,0.0345,131167.0,0.0345,128895125.5,0.0345,0.0,5,4947828.5,118598.07,131117455.25,0,0,0,-1,Unclassified / General,0,unique,4493,0
PAROXETINE,2018,2019,2194875.0,114875.0,58164187.5,26.5,506.33,4.0,2194875.0,0.0,114875.0,0.0,58164187.5,0.0,0.0,0,2194875.0,0.0,58164187.5,1,0,0,-1,Unclassified / General,0,unique,32937,0
PAROXETINE,2019,2020,2282670.0,119470.0,60490755.0,26.5,506.33,4.0,2194875.0,0.04,114875.0,0.04,58164187.5,0.04,0.0,1,2238772.5,62080.44,59327471.25,0,0,0,-1,Unclassified / General,0,unique,32937,0
PAROXETINE,2020,2021,2370465.0,124065.0,62817322.5,26.5,506.33,4.0,2282670.0,0.0385,119470.0,0.0385,60490755.0,0.0385,0.0,2,2326567.5,62080.44,61654038.75,0,0,0,-1,Unclassified / General,0,unique,32937,0
PAROXETINE,2021,2022,2458260.0,128660.0,65143890.0,26.5,506.33,4.0,2370465.0,0.037,124065.0,0.037,62817322.5,0.037,0.0,3,2414362.5,62080.44,63980606.25,0,0,0,-1,Unclassified / General,0,unique,32937,0
PAROXETINE,2022,2023,2546055.0,133255.0,67470457.5,26.5,506.33,4.0,2458260.0,0.0357,128660.0,0.0357,65143890.0,0.0357,0.0,4,2502157.5,62080.44,66307173.75,0,0,0,-1,Unclassified / General,0,unique,32937,0
PAROXETINE,2023,2024,2633850.0,137850.0,69797025.0,26.5,506.33,4.0,2546055.0,0.0345,133255.0,0.0345,67470457.5,0.0345,0.0,5,2589952.5,62080.44,68633741.25,0,0,0,-1,Unclassified / General,0,unique,32937,0
VENLAFAXINE,2018,2019,4523397.0,443397.0,219384754.5,48.5,494.78,6.0,4523397.0,0.0,443397.0,0.0,219384754.5,0.0,0.0,0,4523397.0,0.0,219384754.5,1,0,0,-1,Unclassified / General,0,unique,39786,0
VENLAFAXINE,2019,2020,4704332.0,461132.0,228160144.68,48.5,494.78,6.0,4523397.0,0.04,443397.0,0.04,219384754.5,0.04,0.0,1,4613864.5,127940.37,223772449.59,0,0,0,-1,Unclassified / General,0,unique,39786,0
VENLAFAXINE,2020,2021,4885268.0,478868.0,236935534.86,48.5,494.78,6.0,4704332.0,0.0385,461132.0,0.0385,228160144.68,0.0385,0.0,2,4794800.0,127941.07,232547839.77,0,0,0,-1,Unclassified / General,0,unique,39786,0
VENLAFAXINE,2021,2022,5066204.0,496604.0,245710925.04,48.5,494.78,6.0,4885268.0,0.037,478868.0,0.037,236935534.86,0.037,0.0,3,4975736.0,127941.07,241323229.95,0,0,0,-1,Unclassified / General,0,unique,39786,0
VENLAFAXINE,2022,2023,5247140.0,514340.0,254486315.22,48.5,494.78,6.0,5066204.0,0.0357,496604.0,0.0357,245710925.04,0.0357,0.0,4,5156672.0,127941.07,250098620.13,0,0,0,-1,Unclassified / General,0,unique,39786,0
VENLAFAXINE,2023,2024,5428076.0,532076.0,263261705.4,48.5,494.78,6.0,5247140.0,0.0345,514340.0,0.0345,254486315.22,0.0345,0.0,5,5337608.0,127941.07,258874010.31,0,0,0,-1,Unclassified / General,0,unique,39786,0
BUPROPION,2018,2019,1345341.0,265341.0,57176992.5,42.5,215.48,6.0,1345341.0,0.0,265341.0,0.0,57176992.5,0.0,0.0,0,1345341.0,0.0,57176992.5,1,0,0,-1,Unclassified / General,0,unique,42347,0
BUPROPION,2019,2020,1399154.0,275954.0,59464072.2,42.5,215.49,6.0,1345341.0,0.04,265341.0,0.04,57176992.5,0.04,0.0,1,1372247.5,38051.54,58320532.35,0,0,0,-1,Unclassified / General,0,unique,42347,0
BUPROPION,2020,2021,1452968.0,286568.0,61751151.9,42.5,215.49,6.0,1399154.0,0.0385,275954.0,0.0385,59464072.2,0.0385,0.0,2,1426061.0,38052.24,60607612.05,0,0,0,-1,Unclassified / General,0,unique,42347,0
BUPROPION,2021,2022,1506781.0,297181.0,64038231.6,42.5,215.49,6.0,1452968.0,0.037,286568.0,0.037,61751151.9,0.037,0.0,3,1479874.5,38051.54,62894691.75,0,0,0,-1,Unclassified / General,0,unique,42347,0
BUPROPION,2022,2023,1560595.0,307795.0,66325311.3,42.5,215.49,6.0,1506781.0,0.0357,297181.0,0.0357,64038231.6,0.0357,0.0,4,1533688.0,38052.24,65181771.45,0,0,0,-1,Unclassified / General,0,unique,42347,0
BUPROPION,2023,2024,1614409.0,318409.0,68612391.0,42.5,215.49,6.0,1560595.0,0.0345,307795.0,0.0345,66325311.3,0.0345,0.0,5,1587502.0,38052.24,67468851.15,0,0,0,-1,Unclassified / General,0,unique,42347,0
TRAZODONE,2018,2019,3633452.0,553452.0,12717082.0,3.5,22.98,5.0,3633452.0,0.0,553452.0,0.0,12717082.0,0.0,0.0,0,3633452.0,0.0,12717082.0,1,0,0,-1,Unclassified / General,0,unique,10737,0
TRAZODONE,2019,2020,3778790.0,575590.0,13225765.28,3.5,22.98,5.0,3633452.0,0.04,553452.0,0.04,12717082.0,0.04,0.0,1,3706121.0,102769.49,12971423.64,0,0,0,-1,Unclassified / General,0,unique,10737,0
TRAZODONE,2020,2021,3924128.0,597728.0,13734448.56,3.5,22.98,5.0,3778790.0,0.0385,575590.0,0.0385,13225765.28,0.0385,0.0,2,3851459.0,102769.49,13480106.92,0,0,0,-1,Unclassified / General,0,unique,10737,0
TRAZODONE,2021,2022,4069466.0,619866.0,14243131.84,3.5,22.98,5.0,3924128.0,0.037,597728.0,0.037,13734448.56,0.037,0.0,3,3996797.0,102769.49,13988790.2,0,0,0,-1,Unclassified / General,0,unique,10737,0
TRAZODONE,2022,2023,4214804.0,642004.0,14751815.12,3.5,22.98,5.0,4069466.0,0.0357,619866.0,0.0357,14243131.84,0.0357,0.0,4,4142135.0,102769.49,14497473.48,0,0,0,-1,Unclassified / General,0,unique,10737,0
TRAZODONE,2023,2024,4360142.0,664142.0,15260498.4,3.5,22.98,5.0,4214804.0,0.0345,642004.0,0.0345,14751815.12,0.0345,0.0,5,4287473.0,102769.49,15006156.76,0,0,0,-1,Unclassified / General,0,unique,10737,0
ALPRAZOLAM,2018,2019,4793764.0,713764.0,74303342.0,15.5,104.1,5.0,4793764.0,0.0,713764.0,0.0,74303342.0,0.0,0.0,0,4793764.0,0.0,74303342.0,1,0,0,-1,Unclassified / General,0,unique,596,0
ALPRAZOLAM,2019,2020,4985514.0,742314.0,77275475.68,15.5,104.1,5.0,4793764.0,0.04,713764.0,0.04,74303342.0,0.04,0.0,1,4889639.0,135587.73,75789408.84,0,0,0,-1,Unclassified / General,0,unique,596,0
ALPRAZOLAM,2020,2021,5177265.0,770865.0,80247609.36,15.5,104.1,5.0,4985514.0,0.0385,742314.0,0.0385,77275475.68,0.0385,0.0,2,5081389.5,135588.43,78761542.52,0,0,0,-1,Unclassified / General,0,unique,596,0
ALPRAZOLAM,2021,2022,5369015.0,799415.0,83219743.04,15.5,104.1,5.0,5177265.0,0.037,770865.0,0.037,80247609.36,0.037,0.0,3,5273140.0,135587.73,81733676.2,0,0,0,-1,Unclassified / General,0,unique,596,0
ALPRAZOLAM,2022,2023,5560766.0,827966.0,86191876.72,15.5,104.1,5.0,5369015.0,0.0357,799415.0,0.0357,83219743.04,0.0357,0.0,4,5464890.5,135588.43,84705809.88,0,0,0,-1,Unclassified / General,0,unique,596,0
ALPRAZOLAM,2023,2024,5752516.0,856516.0,89164010.4,15.5,104.1,5.0,5560766.0,0.0345,827966.0,0.0345,86191876.72,0.0345,0.0,5,5656641.0,135587.73,87677943.56,0,0,0,-1,Unclassified / General,0,unique,596,0
LORAZEPAM,2018,2019,4835001.0,755001.0,12087502.5,2.5,16.01,2.0,4835001.0,0.0,755001.0,0.0,12087502.5,0.0,0.0,0,4835001.0,0.0,12087502.5,1,11,1,0,Neurology,0,unique,6470,0
LORAZEPAM,2019,2020,5028401.0,785201.0,12571002.6,2.5,16.01,2.0,4835001.0,0.04,755001.0,0.04,12087502.5,0.04,0.0,1,4931701.0,136754.45,12329252.55,0,11,1,1,Neurology,0,unique,6470,0
LORAZEPAM,2020,2021,5221801.0,815401.0,13054502.7,2.5,16.01,2.0,5028401.0,0.0385,785201.0,0.0385,12571002.6,0.0385,0.0,2,5125101.0,136754.45,12812752.65,0,11,1,2,Neurology,0,unique,6470,0
LORAZEPAM,2021,2022,5415201.0,845601.0,13538002.8,2.5,16.01,2.0,5221801.0,0.037,815401.0,0.037,13054502.7,0.037,0.0,3,5318501.0,136754.45,13296252.75,0,11,1,3,Neurology,0,unique,6470,0
LORAZEPAM,2022,2023,5608601.0,875801.0,14021502.9,2.5,16.01,2.0,5415201.0,0.0357,845601.0,0.0357,13538002.8,0.0357,0.0,4,5511901.0,136754.45,13779752.85,0,11,1,4,Neurology,0,unique,6470,0
LORAZEPAM,2023,2024,5802001.0,906001.0,14505003.0,2.5,16.01,2.0,5608601.0,0.0345,875801.0,0.0345,14021502.9,0.0345,0.0,5,5705301.0,136754.45,14263252.95,0,11,1,5,Neurology,0,unique,6470,0
CLONAZEPAM,2018,2019,4313452.0,233452.0,15097082.0,3.5,64.67,5.0,4313452.0,0.0,233452.0,0.0,15097082.0,0.0,0.0,0,4313452.0,0.0,15097082.0,1,0,0,-1,Neurology,0,unique,2598,0
CLONAZEPAM,2019,2020,4485990.0,242790.0,15700965.28,3.5,64.67,5.0,4313452.0,0.04,233452.0,0.04,15097082.0,0.04,0.0,1,4399721.0,122002.79,15399023.64,0,0,0,-1,Neurology,0,unique,2598,0
CLONAZEPAM,2020,2021,4658528.0,252128.0,16304848.56,3.5,64.67,5.0,4485990.0,0.0385,242790.0,0.0385,15700965.28,0.0385,0.0,2,4572259.0,122002.79,16002906.92,0,0,0,-1,Neurology,0,unique,2598,0
CLONAZEPAM,2021,2022,4831066.0,261466.0,16908731.84,3.5,64.67,5.0,4658528.0,0.037,252128.0,0.037,16304848.56,0.037,0.0,3,4744797.0,122002.79,16606790.2,0,0,0,-1,Neurology,0,unique,2598,0
CLONAZEPAM,2022,2023,5003604.0,270804.0,17512615.12,3.5,64.67,5.0,4831066.0,0.0357,261466.0,0.0357,16908731.84,0.0357,0.0,4,4917335.0,122002.79,17210673.48,0,0,0,-1,Neurology,0,unique,2598,1
CLONAZEPAM,2023,2024,5176142.0,280142.0,18116498.4,3.5,64.67,5.0,5003604.0,0.0345,270804.0,0.0345,17512615.12,0.0345,0.0,5,5089873.0,122002.79,17814556.76,0,40,1,0,Neurology,0,unique,2598,0
ZOLPIDEM,2018,2019,3659962.0,579962.0,49409487.0,13.5,85.19,3.0,3659962.0,0.0,579962.0,0.0,49409487.0,0.0,0.0,0,3659962.0,0.0,49409487.0,1,0,0,-1,Unclassified / General,0,unique,39993,0
ZOLPIDEM,2019,2020,3806360.0,603160.0,51385866.48,13.5,85.19,3.0,3659962.0,0.04,579962.0,0.04,49409487.0,0.04,0.0,1,3733161.0,103519.02,50397676.74,0,0,0,-1,Unclassified / General,0,unique,39993,0
ZOLPIDEM,2020,2021,3952758.0,626358.0,53362245.96,13.5,85.19,3.0,3806360.0,0.0385,603160.0,0.0385,51385866.48,0.0385,0.0,2,3879559.0,103519.02,52374056.22,0,0,0,-1,Unclassified / General,0,unique,39993,0
ZOLPIDEM,2021,2022,4099157.0,649557.0,55338625.44,13.5,85.19,3.0,3952758.0,0.037,626358.0,0.037,53362245.96,0.037,0.0,3,4025957.5,103519.73,54350435.7,0,0,0,-1,Unclassified / General,0,unique,39993,0
ZOLPIDEM,2022,2023,4245555.0,672755.0,57315004.92,13.5,85.19,3.0,4099157.0,0.0357,649557.0,0.0357,55338625.44,0.0357,0.0,4,4172356.0,103519.02,56326815.18,0,0,0,-1,Unclassified / General,0,unique,39993,0
ZOLPIDEM,2023,2024,4391954.0,695954.0,59291384.4,13.5,85.19,3.0,4245555.0,0.0345,672755.0,0.0345,57315004.92,0.0345,0.0,5,4318754.5,103519.73,58303194.66,0,0,0,-1,Unclassified / General,0,unique,39993,0
QUETIAPINE,2018,2019,3021736.0,941736.0,113315100.0,37.5,120.33,1.0,3021736.0,0.0,941736.0,0.0,113315100.0,0.0,0.0,0,3021736.0,0.0,113315100.0,1,0,0,-1,Unclassified / General,1,unique,51272,0
QUETIAPINE,2019,2020,3142605.0,979405.0,117847704.0,37.5,120.33,1.0,3021736.0,0.04,941736.0,0.04,113315100.0,0.04,0.0,1,3082170.5,85467.29,115581402.0,0,0,0,-1,Unclassified / General,1,unique,51272,0
QUETIAPINE,2020,2021,3263474.0,1017074.0,122380308.0,37.5,120.33,1.0,3142605.0,0.0385,979405.0,0.0385,117847704.0,0.0385,0.0,2,3203039.5,85467.29,120114006.0,0,0,0,-1,Unclassified / General,1,unique,51272,0
QUETIAPINE,2021,2022,3384344.0,1054744.0,126912912.0,37.5,120.33,1.0,3263474.0,0.037,1017074.0,0.037,122380308.0,0.037,0.0,3,3323909.0,85468.0,124646610.0,0,0,0,-1,Unclassified / General,1,unique,51272,0
QUETIAPINE,2022,2023,3505213.0,1092413.0,131445516.0,37.5,120.33,1.0,3384344.0,0.0357,1054744.0,0.0357,126912912.0,0.0357,0.0,4,3444778.5,85467.29,129179214.0,0,0,0,-1,Unclassified / General,1,unique,51272,0
QUETIAPINE,2023,2024,3626083.0,1130083.0,135978120.0,37.5,120.33,1.0,3505213.0,0.0345,1092413.0,0.0345,131445516.0,0.0345,0.0,5,3565648.0,85468.0,133711818.0,0,0,0,-1,Unclassified / General,1,unique,51272,0
ARIPIPRAZOLE,2018,2019,2867818.0,787818.0,55922451.0,19.5,70.98,3.0,2867818.0,0.0,787818.0,0.0,55922451.0,0.0,0.0,0,2867818.0,0.0,55922451.0,1,0,0,-1,Unclassified / General,0,unique,89013,0
ARIPIPRAZOLE,2019,2020,2982530.0,819330.0,58159349.04,19.5,70.98,3.0,2867818.0,0.04,787818.0,0.04,55922451.0,0.04,0.0,1,2925174.0,81113.63,57040900.02,0,0,0,-1,Unclassified / General,0,unique,89013,0
ARIPIPRAZOLE,2020,2021,3097243.0,850843.0,60396247.08,19.5,70.98,3.0,2982530.0,0.0385,819330.0,0.0385,58159349.04,0.0385,0.0,2,3039886.5,81114.34,59277798.06,0,0,0,-1,Unclassified / General,0,unique,89013,0
ARIPIPRAZOLE,2021,2022,3211956.0,882356.0,62633145.12,19.5,70.98,3.0,3097243.0,0.037,850843.0,0.037,60396247.08,0.037,0.0,3,3154599.5,81114.34,61514696.1,0,0,0,-1,Unclassified / General,0,unique,89013,0
ARIPIPRAZOLE,2022,2023,3326668.0,913868.0,64870043.16,19.5,70.98,3.0,3211956.0,0.0357,882356.0,0.0357,62633145.12,0.0357,0.0,4,3269312.0,81113.63,63751594.14,0,0,0,-1,Unclassified / General,0,unique,89013,0
